trip_id,place_id,time
trip_132,581853838,0040-04-24 09:19:00
trip_133,Haacklee Ferry Terminal,0040-07-24 21:00:00
trip_133,South Paackland Ferry Terminal,0040-07-24 19:00:00
trip_133,582184557,0040-07-24 17:53:00
trip_133,581853838,0040-07-24 17:53:00
trip_133,582382094,0040-07-24 18:47:00
trip_134,South Paackland Ferry Terminal,2040-05-06 19:00:00
trip_134,Haacklee Ferry Terminal,2040-05-06 13:00:00
trip_134,Port Grove Ferry Terminal,2040-05-06 10:00:00
trip_134,2519420987,2040-05-05 22:13:00
trip_134,Suna Spit,2040-05-06 02:31:00
trip_134,30194356,2040-05-05 22:13:00
trip_134,30179401,2040-05-06 00:23:00
trip_134,9196630064,2040-05-06 02:31:00
trip_134,36988183,2040-05-06 02:31:00
trip_135,2564318352,2040-06-20 09:32:00
trip_135,37799737,2040-06-20 09:32:00
trip_135,2564179411,2040-06-20 09:32:00
trip_135,37849292,2040-06-20 09:32:00
trip_136,2564318352,2040-07-09 09:17:00
trip_136,37828755,2040-07-09 12:04:00
trip_137,Haacklee Ferry Terminal,2040-06-18 21:00:00
trip_137,South Paackland Ferry Terminal,2040-06-18 19:00:00
trip_137,48542802,2040-06-18 14:00:00
trip_137,48568668,2040-06-18 14:35:00
trip_137,48580678,2040-06-18 21:00:00
trip_138,35885796,0040-05-28 07:15:00
trip_138,36988183,0040-05-28 08:40:00
trip_139,Haacklee Ferry Terminal,0040-04-17 09:00:00
trip_139,South Paackland Ferry Terminal,0040-04-17 14:00:00
trip_139,582184557,0040-04-17 14:00:00
trip_139,581853838,0040-04-17 17:52:00
trip_139,37810321,0040-04-17 18:10:00
trip_139,Paackland Ferry Terminal,0040-04-17 19:00:00
trip_139,Lomark Ferry Terminal,0040-04-17 21:00:00
trip_139,48580678,0040-04-17 21:00:00
trip_140,Haacklee Ferry Terminal,0040-06-12 21:00:00
trip_140,South Paackland Ferry Terminal,0040-06-12 19:00:00
trip_140,582184557,0040-06-12 16:06:00
trip_140,581853838,0040-06-12 16:06:00
trip_141,Suna Spit,2040-06-11 09:53:00
trip_141,48389218,2040-06-11 08:53:00
trip_141,48591000,2040-06-11 09:53:00
trip_142,48516745,2040-04-15 09:01:00
trip_142,1332340938,2040-04-15 10:52:00
trip_143,37828755,2040-07-24 12:59:00
trip_143,37799737,2040-07-24 12:59:00
trip_143,2564179411,2040-07-24 15:04:00
trip_144,Haacklee Ferry Terminal,2040-07-15 21:00:00
trip_144,South Paackland Ferry Terminal,2040-07-15 19:00:00
trip_144,2912844717,2040-07-15 14:00:00
trip_144,1332340938,2040-07-15 14:42:00
trip_144,582382094,2040-07-15 14:57:00
trip_144,48580678,2040-07-15 21:00:00
trip_145,Haacklee Ferry Terminal,0040-04-17 21:00:00
trip_145,South Paackland Ferry Terminal,0040-04-17 19:00:00
trip_145,582184557,0040-04-17 17:23:00
trip_145,581853838,0040-04-17 17:23:00
trip_145,48534978,0040-04-17 21:44:00
trip_146,36988183,0040-04-06 07:36:00
trip_146,Suna Spit,0040-04-06 07:36:00
trip_146,9196630064,0040-04-06 06:54:00
trip_146,30179401,0040-04-06 06:54:00
trip_146,4978801697,0040-04-06 06:54:00
trip_147,Suna Spit,2040-06-02 08:38:00
trip_147,36988183,2040-06-02 08:38:00
trip_147,35877808,2040-06-02 07:27:00
trip_148,48534978,2040-06-14 09:24:00
trip_148,Suna Spit,2040-06-14 09:24:00
trip_148,30188848,2040-06-14 08:21:00
trip_148,5865952509,2040-06-14 08:21:00
trip_149,South Paackland Ferry Terminal,0040-05-07 19:00:00
trip_149,Haacklee Ferry Terminal,0040-05-07 13:00:00
trip_149,Port Grove Ferry Terminal,0040-05-07 10:00:00
trip_149,2519420987,0040-05-07 02:38:00
trip_149,36988183,0040-05-06 23:57:00
trip_149,35877808,0040-05-06 22:51:00
trip_150,582184557,0040-06-19 06:51:00
trip_150,581853838,0040-06-19 08:58:00
trip_150,37826661,0040-06-19 09:25:00
trip_151,Suna Spit,2040-05-21 08:54:00
trip_151,36988183,2040-05-21 08:19:00
trip_151,30179401,2040-05-21 09:17:00
trip_151,30188848,2040-05-21 09:17:00
trip_152,48568668,2040-04-02 09:21:00
trip_152,48542802,2040-04-02 09:21:00
trip_153,Haacklee Ferry Terminal,0040-05-15 13:00:00
trip_153,South Paackland Ferry Terminal,0040-05-15 19:00:00
trip_153,582184557,0040-05-15 19:00:00
trip_153,581853838,0040-05-15 21:52:00
trip_153,Paackland Ferry Terminal,0040-05-15 23:00:00
trip_153,Lomark Ferry Terminal,0040-05-16 06:00:00
trip_153,48591000,0040-05-16 06:13:00
trip_153,48511194,0040-05-16 06:13:00
trip_154,Lomark Ferry Terminal,2040-05-02 21:00:00
trip_154,Paackland Ferry Terminal,2040-05-02 15:00:00
trip_154,37866955,2040-05-02 11:12:00
trip_154,48580678,2040-05-02 21:00:00
trip_155,36988183,2040-04-23 08:11:00
trip_155,Suna Spit,2040-04-23 08:11:00
trip_155,30187146,2040-04-23 06:13:00
trip_155,9196630064,2040-04-23 08:11:00
trip_156,48534978,2040-07-24 08:04:00
trip_156,Suna Spit,2040-07-24 08:04:00
trip_156,9196630064,2040-07-24 07:13:00
trip_156,30185051,2040-07-24 07:13:00
trip_157,Haacklee Ferry Terminal,2040-07-03 21:00:00
trip_157,South Paackland Ferry Terminal,2040-07-03 19:00:00
trip_157,37831223,2040-07-03 14:00:00
trip_158,582184557,0040-06-12 09:56:00
trip_158,581853838,0040-06-12 13:30:00
trip_158,37852571,0040-06-12 15:18:00
trip_159,37883680,2040-04-12 08:05:00
trip_159,37852571,2040-04-12 09:23:00
trip_159,37810321,2040-04-12 10:12:00
trip_160,37852571,2040-05-21 07:50:00
trip_160,37810321,2040-05-21 08:44:00
trip_161,Suna Spit,2040-07-06 10:13:00
trip_161,2858406995,2040-07-06 09:39:00
trip_162,Haacklee Ferry Terminal,2040-07-21 21:00:00
trip_162,South Paackland Ferry Terminal,2040-07-21 19:00:00
trip_162,582261047,2040-07-21 14:47:00
trip_162,48531042,2040-07-21 14:47:00
trip_162,48568668,2040-07-21 16:46:00
trip_163,36988183,2040-07-29 08:06:00
trip_163,Suna Spit,2040-07-29 08:06:00
trip_163,4978801697,2040-07-29 07:15:00
trip_163,30188848,2040-07-29 08:06:00
trip_164,2564318352,2040-06-28 10:14:00
trip_164,37828755,2040-06-28 11:09:00
trip_165,30188848,2040-04-29 08:29:00
trip_165,9196630064,2040-04-29 08:29:00
trip_165,Suna Spit,2040-04-29 09:44:00
trip_166,Haacklee Ferry Terminal,2040-04-30 21:00:00
trip_166,South Paackland Ferry Terminal,2040-04-30 19:00:00
trip_166,48542802,2040-04-30 14:00:00
trip_167,Lomark Ferry Terminal,2040-06-17 21:00:00
trip_167,Paackland Ferry Terminal,2040-06-17 15:00:00
trip_167,37852571,2040-06-17 11:39:00
trip_167,37826661,2040-06-17 12:42:00
trip_168,Lomark Ferry Terminal,2040-04-24 21:00:00
trip_168,Paackland Ferry Terminal,2040-04-24 15:00:00
trip_168,37831223,2040-04-24 11:00:00
trip_168,37828755,2040-04-24 12:59:00
trip_169,Haacklee Ferry Terminal,2040-04-11 21:00:00
trip_169,South Paackland Ferry Terminal,2040-04-11 19:00:00
trip_169,37810321,2040-04-11 14:59:00
trip_169,37857657,2040-04-11 14:59:00
trip_170,3348139873,2040-04-15 07:19:00
trip_170,48591000,2040-04-15 09:19:00
trip_171,37810321,2040-05-30 07:29:00
trip_172,Haacklee Ferry Terminal,0040-06-26 21:00:00
trip_172,South Paackland Ferry Terminal,0040-06-26 19:00:00
trip_172,582184557,0040-06-26 16:15:00
trip_172,581853838,0040-06-26 16:15:00
trip_172,48475647,0040-06-26 21:48:00
trip_172,48534978,0040-06-26 21:48:00
trip_173,Haacklee Ferry Terminal,2040-06-28 21:00:00
trip_173,South Paackland Ferry Terminal,2040-06-28 19:00:00
trip_173,2564318352,2040-06-28 14:36:00
trip_173,37831236,2040-06-28 14:36:00
trip_174,Suna Spit,2040-05-02 08:30:00
trip_174,48476691,2040-05-02 07:16:00
trip_174,48591000,2040-05-02 08:30:00
trip_175,Lomark Ferry Terminal,2040-06-24 21:00:00
trip_175,Paackland Ferry Terminal,2040-06-24 15:00:00
trip_175,37826661,2040-06-24 11:15:00
trip_175,37843182,2040-06-24 11:15:00
trip_175,37852571,2040-06-24 11:40:00
trip_175,48580702,2040-06-24 21:00:00
trip_176,37828755,2040-05-17 09:58:00
trip_177,Lomark Ferry Terminal,0040-04-01 21:00:00
trip_177,Paackland Ferry Terminal,0040-04-01 15:00:00
trip_177,37826661,0040-04-01 12:04:00
trip_177,37828755,0040-04-01 11:35:00
trip_177,37866955,0040-04-01 11:49:00
trip_177,48580702,0040-04-01 21:00:00
trip_178,South Paackland Ferry Terminal,0040-06-22 19:00:00
trip_178,Haacklee Ferry Terminal,0040-06-22 13:00:00
trip_178,Port Grove Ferry Terminal,0040-06-22 12:00:00
trip_178,36988183,0040-06-22 10:00:00
trip_178,Suna Spit,0040-06-22 10:23:00
trip_178,4978801697,0040-06-22 10:23:00
trip_178,2519420987,0040-06-22 11:48:00
trip_178,36988137,0040-06-22 10:23:00
trip_179,6005475078,2040-06-01 06:22:00
trip_180,Lomark Ferry Terminal,2040-07-04 21:00:00
trip_180,Paackland Ferry Terminal,2040-07-04 15:00:00
trip_180,2564179411,2040-07-04 11:12:00
trip_180,37799737,2040-07-04 11:12:00
trip_180,37828755,2040-07-04 11:30:00
trip_180,37866955,2040-07-04 11:47:00
trip_180,48530519,2040-07-04 21:00:00
trip_181,582184557,0040-05-22 12:22:00
trip_181,581853838,0040-05-22 12:22:00
trip_182,Suna Spit,0040-05-08 06:25:00
trip_182,36988183,0040-05-08 06:25:00
trip_182,Port Grove Ferry Terminal,0040-05-08 10:00:00
trip_182,Haacklee Ferry Terminal,0040-05-08 13:00:00
trip_182,South Paackland Ferry Terminal,0040-05-08 19:00:00
trip_182,582184557,0040-05-08 19:00:00
trip_182,581853838,0040-05-08 22:09:00
trip_182,37828755,0040-05-08 22:24:00
trip_182,Paackland Ferry Terminal,0040-05-08 23:00:00
trip_182,Himark Ferry Terminal,0040-05-09 03:00:00
trip_182,30179401,0040-05-09 03:00:00
trip_182,30188848,0040-05-09 03:00:00
trip_183,South Paackland Ferry Terminal,2040-06-12 14:00:00
trip_183,Haacklee Ferry Terminal,2040-06-12 06:00:00
trip_183,Port Grove Ferry Terminal,2040-06-11 20:00:00
trip_183,36988183,2040-06-11 22:12:00
trip_183,Suna Spit,2040-06-11 22:12:00
trip_183,48531694,2040-06-11 22:12:00
trip_184,48534978,2040-04-19 06:25:00
trip_184,48531694,2040-04-19 06:25:00
trip_184,36988183,2040-04-19 07:04:00
trip_184,Suna Spit,2040-04-19 07:04:00
trip_184,48530519,2040-04-19 07:04:00
trip_185,582184557,0040-04-10 09:10:00
trip_185,581853838,0040-04-10 09:10:00
trip_185,582382094,0040-04-10 09:45:00
trip_186,Haacklee Ferry Terminal,2040-06-17 21:00:00
trip_186,South Paackland Ferry Terminal,2040-06-17 19:00:00
trip_186,37828755,2040-06-17 16:04:00
trip_186,37852571,2040-06-17 16:51:00
trip_187,Haacklee Ferry Terminal,2040-06-06 21:00:00
trip_187,South Paackland Ferry Terminal,2040-06-06 19:00:00
trip_187,37810321,2040-06-06 14:52:00
trip_187,37826661,2040-06-06 15:46:00
trip_188,Haacklee Ferry Terminal,0040-06-20 21:00:00
trip_188,South Paackland Ferry Terminal,0040-06-20 19:00:00
trip_188,582184557,0040-06-20 14:13:00
trip_188,581853838,0040-06-20 14:13:00
trip_188,581717431,0040-06-20 14:25:00
trip_188,582261047,0040-06-20 14:38:00
trip_188,48511194,0040-06-20 21:00:00
trip_189,Port Grove Ferry Terminal,2040-06-04 07:05:00
trip_190,Haacklee Ferry Terminal,0040-05-08 09:00:00
trip_190,South Paackland Ferry Terminal,0040-05-08 14:00:00
trip_190,582184557,0040-05-08 14:00:00
trip_190,581853838,0040-05-08 16:28:00
trip_190,37799737,0040-05-08 16:40:00
trip_190,Paackland Ferry Terminal,0040-05-08 19:00:00
trip_190,Lomark Ferry Terminal,0040-05-08 21:00:00
trip_190,48580702,0040-05-08 21:00:00
trip_191,582184632,2040-07-01 08:44:00
trip_191,48531040,2040-07-01 09:42:00
trip_192,37892464,2040-05-17 06:38:00
trip_192,37810321,2040-05-17 10:44:00
trip_193,Lomark Ferry Terminal,2040-07-07 21:00:00
trip_193,Paackland Ferry Terminal,2040-07-07 15:00:00
trip_193,581860792,2040-07-07 11:00:00
trip_193,48511187,2040-07-07 21:00:00
trip_194,Lomark Ferry Terminal,2040-06-09 21:00:00
trip_194,Paackland Ferry Terminal,2040-06-09 15:00:00
trip_194,37828755,2040-06-09 12:09:00
trip_194,37799737,2040-06-09 12:09:00
trip_194,2564179411,2040-06-09 13:01:00
trip_194,2564179398,2040-06-09 12:09:00
trip_195,Lomark Ferry Terminal,2040-04-28 21:00:00
trip_195,Paackland Ferry Terminal,2040-04-28 19:00:00
trip_195,37852571,2040-04-28 15:17:00
trip_195,581738844,2040-04-28 15:17:00
trip_195,37826661,2040-04-28 15:37:00
trip_195,48511194,2040-04-28 21:00:00
trip_196,South Paackland Ferry Terminal,2040-04-04 14:00:00
trip_196,Haacklee Ferry Terminal,2040-04-04 06:00:00
trip_196,48534978,2040-04-03 19:26:00
trip_196,48549608,2040-04-03 19:26:00
trip_196,48591000,2040-04-04 00:13:00
trip_197,Lomark Ferry Terminal,2040-07-18 21:00:00
trip_197,Paackland Ferry Terminal,2040-07-18 15:00:00
trip_197,37831236,2040-07-18 11:00:00
trip_197,2564318352,2040-07-18 11:34:00
trip_197,48580678,2040-07-18 21:00:00
trip_198,582184557,0040-06-05 09:57:00
trip_198,581853838,0040-06-05 09:57:00
trip_198,48531040,0040-06-05 10:33:00
trip_199,582184557,0040-07-24 10:28:00
trip_199,581853838,0040-07-24 10:28:00
trip_200,582184557,0040-07-03 12:13:00
trip_200,581853838,0040-07-03 12:13:00
trip_201,Haacklee Ferry Terminal,0040-07-03 13:00:00
trip_201,South Paackland Ferry Terminal,0040-07-03 19:00:00
trip_201,582184557,0040-07-03 19:00:00
trip_201,581853838,0040-07-03 22:16:00
trip_201,37799737,0040-07-03 22:32:00
trip_201,Paackland Ferry Terminal,0040-07-03 23:00:00
trip_201,Lomark Ferry Terminal,0040-07-04 06:00:00
trip_201,48530519,0040-07-04 06:00:00
trip_202,Suna Spit,2040-04-15 10:30:00
trip_202,48475647,2040-04-15 09:53:00
trip_202,691146642,2040-04-15 09:53:00
trip_203,Haacklee Ferry Terminal,2040-04-04 21:00:00
trip_203,South Paackland Ferry Terminal,2040-04-04 19:00:00
trip_203,48504771,2040-04-04 14:00:00
trip_203,48580678,2040-04-04 21:00:00
trip_204,36988183,2040-03-31 07:37:00
trip_204,Suna Spit,2040-03-31 07:01:00
trip_204,2459691595,2040-03-31 06:00:00
trip_205,Haacklee Ferry Terminal,0040-07-03 21:00:00
trip_205,South Paackland Ferry Terminal,0040-07-03 19:00:00
trip_205,582184557,0040-07-03 17:11:00
trip_205,581853838,0040-07-03 17:11:00
trip_206,Haacklee Ferry Terminal,0040-07-03 09:00:00
trip_206,South Paackland Ferry Terminal,0040-07-03 14:00:00
trip_206,582184557,0040-07-03 14:00:00
trip_206,581853838,0040-07-03 17:41:00
trip_206,37828755,0040-07-03 18:54:00
trip_206,Paackland Ferry Terminal,0040-07-03 19:00:00
trip_206,Lomark Ferry Terminal,0040-07-03 21:00:00
trip_207,Lomark Ferry Terminal,2040-05-08 21:00:00
trip_207,Paackland Ferry Terminal,2040-05-08 15:00:00
trip_207,37810321,2040-05-08 11:21:00
trip_207,37826661,2040-05-08 11:34:00
trip_207,48530519,2040-05-08 21:00:00
trip_208,Suna Spit,2040-05-07 08:11:00
trip_208,36988183,2040-05-07 08:11:00
trip_208,36959793,2040-05-07 07:25:00
trip_209,37828755,2040-04-26 07:06:00
trip_210,Haacklee Ferry Terminal,2040-07-24 21:00:00
trip_210,South Paackland Ferry Terminal,2040-07-24 19:00:00
trip_210,37867870,2040-07-24 14:00:00
trip_210,37892464,2040-07-24 15:25:00
trip_211,2919456351,2040-07-01 09:45:00
trip_212,Haacklee Ferry Terminal,2040-07-11 21:00:00
trip_212,South Paackland Ferry Terminal,2040-07-11 19:00:00
trip_212,582382094,2040-07-11 14:45:00
trip_212,48488713,2040-07-11 14:45:00
trip_213,Lomark Ferry Terminal,2040-07-19 21:00:00
trip_213,Paackland Ferry Terminal,2040-07-19 15:00:00
trip_213,37881322,2040-07-19 11:00:00
trip_213,2564179411,2040-07-19 12:08:00
trip_213,37799737,2040-07-19 12:59:00
trip_214,37840381,2040-06-05 07:36:00
trip_215,Haacklee Ferry Terminal,0040-05-08 21:00:00
trip_215,South Paackland Ferry Terminal,0040-05-08 19:00:00
trip_215,582184557,0040-05-08 16:02:00
trip_215,581853838,0040-05-08 16:02:00
trip_216,582261047,2040-04-30 07:42:00
trip_216,48542802,2040-04-30 07:42:00
trip_217,48524699,2040-04-19 09:16:00
trip_218,Lomark Ferry Terminal,2040-07-01 21:00:00
trip_218,Paackland Ferry Terminal,2040-07-01 19:00:00
trip_218,37799737,2040-07-01 15:17:00
trip_218,37828755,2040-07-01 15:41:00
trip_218,48511187,2040-07-01 21:00:00
trip_219,48591000,2040-06-10 09:17:00
trip_219,48484175,2040-06-10 09:17:00
trip_220,48534978,2040-06-24 10:32:00
trip_220,Suna Spit,2040-06-24 10:32:00
trip_220,2519420987,2040-06-24 08:56:00
trip_220,36988183,2040-06-24 09:53:00
trip_220,416797704,2040-06-24 08:56:00
trip_221,Haacklee Ferry Terminal,2040-06-22 21:00:00
trip_221,South Paackland Ferry Terminal,2040-06-22 19:00:00
trip_221,2091381119,2040-06-22 14:00:00
trip_221,581717431,2040-06-22 14:40:00
trip_221,48511194,2040-06-22 21:00:00
trip_222,30188848,2040-06-25 10:38:00
trip_222,4978801697,2040-06-25 09:57:00
trip_223,Suna Spit,0040-05-22 09:13:00
trip_223,36988183,0040-05-22 09:13:00
trip_223,Port Grove Ferry Terminal,0040-05-22 10:00:00
trip_223,Haacklee Ferry Terminal,0040-05-22 13:00:00
trip_223,South Paackland Ferry Terminal,0040-05-22 19:00:00
trip_223,582184557,0040-05-22 19:00:00
trip_223,581853838,0040-05-22 21:21:00
trip_223,37892464,0040-05-22 21:51:00
trip_223,Paackland Ferry Terminal,0040-05-22 23:00:00
trip_223,Himark Ferry Terminal,0040-05-23 03:00:00
trip_223,30179401,0040-05-23 03:00:00
trip_223,30188848,0040-05-23 03:00:00
trip_224,Suna Spit,0040-05-18 07:37:00
trip_224,30179401,0040-05-18 07:21:00
trip_224,9196630064,0040-05-18 07:37:00
trip_224,48511194,0040-05-18 07:37:00
trip_225,Haacklee Ferry Terminal,0040-06-19 13:00:00
trip_225,South Paackland Ferry Terminal,0040-06-19 19:00:00
trip_225,582184557,0040-06-19 19:00:00
trip_225,581853838,0040-06-19 21:12:00
trip_225,Paackland Ferry Terminal,0040-06-19 23:00:00
trip_225,Lomark Ferry Terminal,0040-06-20 06:00:00
trip_225,48591000,0040-06-20 06:50:00
trip_226,48534978,2040-05-09 08:44:00
trip_226,Suna Spit,2040-05-09 08:44:00
trip_227,37866955,0040-07-16 08:00:00
trip_228,Haacklee Ferry Terminal,2040-04-19 21:00:00
trip_228,South Paackland Ferry Terminal,2040-04-19 19:00:00
trip_228,37810321,2040-04-19 14:54:00
trip_228,37892464,2040-04-19 15:34:00
trip_229,9839219423,2040-06-24 08:07:00
trip_229,48591000,2040-06-24 09:20:00
trip_230,Haacklee Ferry Terminal,0040-05-01 13:00:00
trip_230,South Paackland Ferry Terminal,0040-05-01 19:00:00
trip_230,582184557,0040-05-01 19:00:00
trip_230,581853838,0040-05-01 22:19:00
trip_230,Paackland Ferry Terminal,0040-05-01 23:00:00
trip_230,Lomark Ferry Terminal,0040-05-02 06:00:00
trip_230,48591000,0040-05-02 06:46:00
trip_231,Haacklee Ferry Terminal,2040-06-01 21:00:00
trip_231,South Paackland Ferry Terminal,2040-06-01 19:00:00
trip_231,37862851,2040-06-01 14:00:00
trip_232,48534978,2040-04-18 09:01:00
trip_232,12698974244,2040-04-18 07:22:00
trip_232,Suna Spit,2040-04-18 09:01:00
trip_233,2303890866,2040-06-12 07:54:00
trip_234,48534978,2040-06-27 07:55:00
trip_234,8742962146,2040-06-27 06:47:00
trip_235,Lomark Ferry Terminal,2040-05-03 21:00:00
trip_235,Paackland Ferry Terminal,2040-05-03 15:00:00
trip_235,37831236,2040-05-03 11:00:00
trip_235,37828755,2040-05-03 11:50:00
trip_235,48511190,2040-05-03 21:00:00
trip_236,Haacklee Ferry Terminal,2040-06-21 21:00:00
trip_236,South Paackland Ferry Terminal,2040-06-21 19:00:00
trip_236,582184557,2040-06-21 14:47:00
trip_236,581853838,2040-06-21 14:47:00
trip_236,581588620,2040-06-21 14:47:00
trip_236,581725347,2040-06-21 14:47:00
trip_237,582184557,2040-04-01 09:30:00
trip_237,581853838,2040-04-01 09:30:00
trip_237,582184632,2040-04-01 09:30:00
trip_238,35914719,2040-06-30 07:15:00
trip_238,36988183,2040-06-30 07:51:00
trip_238,Suna Spit,2040-06-30 07:51:00
trip_238,48511194,2040-06-30 07:51:00
trip_239,582184557,0040-07-10 11:36:00
trip_239,581853838,0040-07-10 11:36:00
trip_239,48531040,0040-07-10 12:04:00
trip_240,Lomark Ferry Terminal,2040-04-30 21:00:00
trip_240,Paackland Ferry Terminal,2040-04-30 19:00:00
trip_240,37799737,2040-04-30 15:11:00
trip_240,2564318352,2040-04-30 15:27:00
trip_240,48580678,2040-04-30 21:00:00
trip_241,2133935896,2040-06-26 08:56:00
trip_242,48475647,2040-07-19 09:02:00
trip_243,Haacklee Ferry Terminal,0040-04-03 21:00:00
trip_243,South Paackland Ferry Terminal,0040-04-03 19:00:00
trip_243,582184557,0040-04-03 14:00:00
trip_243,581853838,0040-04-03 16:30:00
trip_243,2564318352,0040-04-03 17:17:00
trip_244,Haacklee Ferry Terminal,0040-06-19 21:00:00
trip_244,South Paackland Ferry Terminal,0040-06-19 19:00:00
trip_244,582184557,0040-06-19 17:01:00
trip_244,581853838,0040-06-19 17:01:00
trip_244,48475647,0040-06-19 21:37:00
trip_245,Lomark Ferry Terminal,2040-05-27 21:00:00
trip_245,Paackland Ferry Terminal,2040-05-27 15:00:00
trip_245,37799737,2040-05-27 11:57:00
trip_245,2564179411,2040-05-27 11:00:00
trip_245,37828755,2040-05-27 13:14:00
trip_246,Lomark Ferry Terminal,2040-05-06 21:00:00
trip_246,Paackland Ferry Terminal,2040-05-06 15:00:00
trip_246,2564179411,2040-05-06 11:15:00
trip_246,37799737,2040-05-06 11:15:00
trip_246,37831223,2040-05-06 11:15:00
trip_246,37866955,2040-05-06 11:48:00
trip_246,48511194,2040-05-06 21:00:00
trip_247,2133919910,2040-05-07 07:36:00
trip_248,South Paackland Ferry Terminal,2040-06-13 19:00:00
trip_248,Haacklee Ferry Terminal,2040-06-13 13:00:00
trip_248,Port Grove Ferry Terminal,2040-06-13 10:00:00
trip_248,36988183,2040-06-13 00:44:00
trip_248,Suna Spit,2040-06-13 00:44:00
trip_248,9196630064,2040-06-12 21:29:00
trip_248,30188848,2040-06-13 00:44:00
trip_249,South Paackland Ferry Terminal,2040-05-22 19:00:00
trip_249,Haacklee Ferry Terminal,2040-05-22 13:00:00
trip_249,Port Grove Ferry Terminal,2040-05-22 10:00:00
trip_249,36988183,2040-05-22 01:06:00
trip_249,Suna Spit,2040-05-22 01:06:00
trip_249,48590938,2040-05-21 21:29:00
trip_249,4978801697,2040-05-22 01:06:00
trip_250,South Paackland Ferry Terminal,2040-06-08 19:00:00
trip_250,Haacklee Ferry Terminal,2040-06-08 13:00:00
trip_250,Port Grove Ferry Terminal,2040-06-08 10:00:00
trip_250,36988183,2040-06-07 20:00:00
trip_250,Suna Spit,2040-06-07 21:57:00
trip_250,2519420987,2040-06-08 01:12:00
trip_250,36952113,2040-06-07 21:57:00
trip_251,Haacklee Ferry Terminal,0040-04-03 21:00:00
trip_251,South Paackland Ferry Terminal,0040-04-03 19:00:00
trip_251,582184557,0040-04-03 17:48:00
trip_251,581853838,0040-04-03 17:48:00
trip_251,48534978,0040-04-03 21:17:00
trip_251,48580702,0040-04-03 21:17:00
trip_252,36988183,2040-04-10 10:45:00
trip_252,2519420987,2040-04-10 10:45:00
trip_252,36988137,2040-04-10 09:36:00
trip_253,48503211,2040-04-01 07:37:00
trip_253,48534978,2040-04-01 09:26:00
trip_254,48531694,2040-05-18 07:25:00
trip_254,48534978,2040-05-18 09:04:00
trip_254,48475647,2040-05-18 09:04:00
trip_255,Haacklee Ferry Terminal,0040-05-08 21:00:00
trip_255,South Paackland Ferry Terminal,0040-05-08 19:00:00
trip_255,582184557,0040-05-08 17:33:00
trip_255,581853838,0040-05-08 17:33:00
trip_255,48534978,0040-05-08 21:55:00
trip_256,Haacklee Ferry Terminal,0040-05-01 09:00:00
trip_256,South Paackland Ferry Terminal,0040-05-01 14:00:00
trip_256,582184557,0040-05-01 14:00:00
trip_256,581853838,0040-05-01 16:27:00
trip_256,37892464,0040-05-01 16:44:00
trip_256,Paackland Ferry Terminal,0040-05-01 19:00:00
trip_256,Lomark Ferry Terminal,0040-05-01 21:00:00
trip_256,48511190,0040-05-01 21:00:00
trip_257,Lomark Ferry Terminal,2040-07-20 21:00:00
trip_257,Paackland Ferry Terminal,2040-07-20 15:00:00
trip_257,37799737,2040-07-20 11:11:00
trip_257,2564318352,2040-07-20 11:00:00
trip_257,37826661,2040-07-20 11:24:00
trip_257,48511194,2040-07-20 21:00:00
trip_258,582184557,0040-05-22 07:19:00
trip_258,581853838,0040-05-22 10:27:00
trip_258,37826661,0040-05-22 12:42:00
trip_259,37831223,2040-07-04 06:41:00
trip_259,37828755,2040-07-04 12:13:00
trip_260,581862761,2040-08-01 07:37:00
trip_261,Haacklee Ferry Terminal,2040-07-03 21:00:00
trip_261,South Paackland Ferry Terminal,2040-07-03 19:00:00
trip_261,6005475082,2040-07-03 14:00:00
trip_262,48531032,2040-05-10 09:20:00
trip_263,582184557,0040-04-03 07:18:00
trip_263,581853838,0040-04-03 10:49:00
trip_263,37866955,0040-04-03 12:12:00
trip_264,37852571,2040-04-12 09:28:00
trip_264,Paackland Ferry Terminal,2040-04-12 08:46:00
trip_265,30188848,2040-06-13 09:33:00
trip_265,30179401,2040-06-13 09:33:00
trip_265,30179053,2040-06-13 08:07:00
trip_266,2564179411,2040-05-07 12:57:00
trip_267,36988183,0040-04-08 09:48:00
trip_267,Suna Spit,0040-04-08 09:48:00
trip_267,4978801697,0040-04-08 08:47:00
trip_267,30179401,0040-04-08 09:14:00
trip_267,Lomark Ferry Terminal,0040-04-08 08:47:00
trip_267,9196630064,0040-04-08 09:48:00
trip_268,582184557,0040-04-17 10:07:00
trip_268,581853838,0040-04-17 10:07:00
trip_269,Lomark Ferry Terminal,2040-07-12 21:00:00
trip_269,Paackland Ferry Terminal,2040-07-12 15:00:00
trip_269,37852571,2040-07-12 11:34:00
trip_269,37857657,2040-07-12 11:34:00
trip_270,Haacklee Ferry Terminal,2040-07-08 21:00:00
trip_270,South Paackland Ferry Terminal,2040-07-08 19:00:00
trip_270,48542802,2040-07-08 14:00:00
trip_270,582261047,2040-07-08 14:40:00
trip_270,48511194,2040-07-08 21:00:00
trip_271,582184557,0040-05-01 11:24:00
trip_271,581853838,0040-05-01 11:24:00
trip_272,Suna Spit,2040-07-15 09:17:00
trip_272,2133919891,2040-07-15 08:22:00
trip_273,Haacklee Ferry Terminal,2040-05-13 21:00:00
trip_273,South Paackland Ferry Terminal,2040-05-13 19:00:00
